"","EXPSAMPLE_ACCESSION","REAGENT_ACCESSION"
"9790","ES754989","ESR11136"
"9791","ES754990","ESR11137"
"9792","ES754991","ESR11139"
"9793","ES754992","ESR11140"
"9794","ES754993","ESR11142"
"9795","ES754994","ESR11147"
"9796","ES754995","ESR11134"
"9797","ES754996","ESR11135"
"9798","ES754997","ESR11136"
"9799","ES754998","ESR11137"
"9800","ES754999","ESR11139"
"9801","ES755000","ESR11140"
"9802","ES755001","ESR11142"
"9803","ES755002","ESR11147"
"9804","ES755003","ESR11134"
"9805","ES755004","ESR11135"
"9806","ES755005","ESR11136"
"9807","ES755006","ESR11137"
"9808","ES755007","ESR11139"
"9809","ES755008","ESR11140"
"9810","ES755009","ESR11142"
"9811","ES755010","ESR11147"
"9812","ES755011","ESR11134"
"9813","ES755012","ESR11135"
"9814","ES755013","ESR11136"
"9815","ES755014","ESR11137"
"9816","ES755015","ESR11139"
"9817","ES755016","ESR11140"
"9818","ES755017","ESR11142"
"9819","ES755018","ESR11147"
"9820","ES755019","ESR11134"
"9821","ES755020","ESR11135"
"9822","ES755021","ESR11136"
"9823","ES755022","ESR11137"
"9824","ES755023","ESR11139"
"9825","ES755024","ESR11140"
"9826","ES755025","ESR11142"
"9827","ES755026","ESR11147"
"9828","ES755027","ESR11134"
"9829","ES755028","ESR11135"
"9830","ES755029","ESR11136"
"9831","ES755030","ESR11137"
"9832","ES755031","ESR11139"
"9833","ES755032","ESR11140"
"9834","ES755033","ESR11142"
"9835","ES755034","ESR11147"
"9836","ES755035","ESR11134"
"9837","ES755036","ESR11135"
"9838","ES755037","ESR11136"
"9839","ES755038","ESR11137"
"9840","ES755039","ESR11139"
"9841","ES755040","ESR11140"
"9842","ES755041","ESR11142"
"9843","ES755042","ESR11147"
"9844","ES755043","ESR11134"
"9845","ES755044","ESR11135"
"9846","ES755045","ESR11136"
"9847","ES755046","ESR11137"
"9848","ES755047","ESR11139"
"9849","ES755048","ESR11140"
"9850","ES755049","ESR11142"
"9851","ES755050","ESR11147"
"9852","ES755051","ESR11134"
"9853","ES755052","ESR11135"
"9854","ES755053","ESR11136"
"9855","ES755054","ESR11137"
"9856","ES755055","ESR11139"
"9857","ES755056","ESR11140"
"9858","ES755057","ESR11142"
"9859","ES755058","ESR11147"
"9860","ES755059","ESR11134"
"9861","ES755060","ESR11135"
"9862","ES755061","ESR11136"
"9863","ES755062","ESR11137"
"9864","ES755063","ESR11139"
"9865","ES755064","ESR11140"
"9866","ES755065","ESR11142"
"9867","ES755066","ESR11147"
"9868","ES755067","ESR11134"
"9869","ES755068","ESR11135"
"9870","ES755069","ESR11136"
"9871","ES755070","ESR11137"
"9872","ES755071","ESR11139"
"9873","ES755072","ESR11140"
"9874","ES755073","ESR11142"
"9875","ES755074","ESR11147"
"9876","ES755075","ESR11134"
"9877","ES755076","ESR11135"
"9878","ES755077","ESR11136"
"9879","ES755078","ESR11137"
"9880","ES755079","ESR11139"
"9881","ES755080","ESR11140"
"9882","ES755081","ESR11142"
"9883","ES755082","ESR11147"
"9884","ES755083","ESR11134"
"9885","ES755084","ESR11135"
"9886","ES755085","ESR11136"
"9887","ES755086","ESR11137"
"9888","ES755087","ESR11139"
"9889","ES755088","ESR11140"
"9890","ES755089","ESR11142"
"9891","ES755090","ESR11147"
"9892","ES755091","ESR11134"
"9893","ES755092","ESR11135"
"9894","ES755093","ESR11136"
"9895","ES755094","ESR11137"
"9896","ES755095","ESR11139"
"9897","ES755096","ESR11140"
"9898","ES755097","ESR11142"
"9899","ES755098","ESR11147"
"9900","ES755099","ESR11134"
"9901","ES755100","ESR11135"
"9902","ES755101","ESR11136"
"9903","ES755102","ESR11137"
"9904","ES755103","ESR11139"
"9905","ES755104","ESR11140"
"9906","ES755105","ESR11142"
"9907","ES755106","ESR11147"
"9908","ES755107","ESR11134"
"9909","ES755108","ESR11135"
"9910","ES755109","ESR11136"
"9911","ES755110","ESR11137"
"9912","ES755111","ESR11139"
"9913","ES755112","ESR11140"
"9914","ES755113","ESR11142"
"9915","ES755114","ESR11147"
"9916","ES755115","ESR11134"
"9917","ES755116","ESR11135"
"9918","ES755117","ESR11136"
"9919","ES755118","ESR11137"
"9920","ES755119","ESR11139"
"9921","ES755120","ESR11140"
"9922","ES755121","ESR11142"
"9923","ES755122","ESR11147"
"9924","ES755123","ESR11134"
"9925","ES755124","ESR11135"
"9926","ES755125","ESR11136"
"9927","ES755126","ESR11137"
"9928","ES755127","ESR11139"
"9929","ES755128","ESR11140"
"9930","ES755129","ESR11142"
"9931","ES755130","ESR11147"
"9932","ES755131","ESR11134"
"9933","ES755132","ESR11135"
"9934","ES755133","ESR11136"
"9935","ES755134","ESR11137"
"9936","ES755135","ESR11139"
"9937","ES755136","ESR11140"
"9938","ES755137","ESR11142"
"9939","ES755138","ESR11147"
"9940","ES755139","ESR11134"
"9941","ES755140","ESR11135"
"9942","ES755141","ESR11136"
"9943","ES755142","ESR11137"
"9944","ES755143","ESR11139"
"9945","ES755144","ESR11140"
"9946","ES755145","ESR11142"
"9947","ES755146","ESR11147"
"9948","ES755147","ESR11134"
"9949","ES755148","ESR11135"
"9950","ES755149","ESR11136"
"9951","ES755150","ESR11137"
"9952","ES755151","ESR11139"
"9953","ES755152","ESR11140"
"9954","ES755153","ESR11142"
"9955","ES755154","ESR11147"
"9956","ES755155","ESR11134"
"9957","ES755156","ESR11135"
"9958","ES755157","ESR11136"
"9959","ES755158","ESR11137"
"9960","ES755159","ESR11139"
"9961","ES755160","ESR11140"
"9962","ES755161","ESR11142"
"9963","ES755162","ESR11147"
"9964","ES755163","ESR11134"
"9965","ES755164","ESR11135"
"9966","ES755165","ESR11136"
"9967","ES755166","ESR11137"
"9968","ES755167","ESR11139"
"9969","ES755168","ESR11140"
"9970","ES755169","ESR11142"
"9971","ES755170","ESR11147"
"9972","ES755171","ESR11134"
"9973","ES755172","ESR11135"
"9974","ES755173","ESR11136"
"9975","ES755174","ESR11137"
"9976","ES755175","ESR11139"
"9977","ES755176","ESR11140"
"9978","ES755177","ESR11142"
"9979","ES755178","ESR11147"
"9980","ES755179","ESR11134"
"9981","ES755180","ESR11135"
"9982","ES755181","ESR11136"
"9983","ES755182","ESR11137"
"9984","ES755183","ESR11139"
"9985","ES755184","ESR11140"
"9986","ES755185","ESR11142"
"9987","ES755186","ESR11147"
"9988","ES755187","ESR11148"
"9989","ES755188","ESR11134"
"9990","ES755189","ESR11135"
"9991","ES755190","ESR11136"
"9992","ES755191","ESR11137"
"9993","ES755192","ESR11139"
"9994","ES755193","ESR11140"
"9995","ES755194","ESR11142"
"9996","ES755195","ESR11147"
"9997","ES755196","ESR11148"
"9998","ES755197","ESR11134"
"9999","ES755198","ESR11135"
"10000","ES755199","ESR11136"
"10001","ES755200","ESR11137"
"10002","ES755201","ESR11139"
"10003","ES755202","ESR11140"
"10004","ES755203","ESR11142"
"10005","ES755204","ESR11147"
"10006","ES755205","ESR11148"
"10007","ES755206","ESR11134"
"10008","ES755207","ESR11135"
"10009","ES755208","ESR11136"
"10010","ES755209","ESR11137"
"10011","ES755210","ESR11139"
"10012","ES755211","ESR11140"
"10013","ES755212","ESR11142"
"10014","ES755213","ESR11147"
"10015","ES755214","ESR11148"
"10016","ES755215","ESR11134"
"10017","ES755216","ESR11135"
"10018","ES755217","ESR11136"
"10019","ES755218","ESR11137"
"10020","ES755219","ESR11139"
"10021","ES755220","ESR11140"
"10022","ES755221","ESR11142"
"10023","ES755222","ESR11147"
"10024","ES755223","ESR11148"
"10025","ES755224","ESR11134"
"10026","ES755225","ESR11135"
"10027","ES755226","ESR11136"
"10028","ES755227","ESR11137"
"10029","ES755228","ESR11139"
"10030","ES755229","ESR11140"
"10031","ES755230","ESR11142"
"10032","ES755231","ESR11147"
"10033","ES755232","ESR11148"
"10034","ES755233","ESR11134"
"10035","ES755234","ESR11135"
"10036","ES755235","ESR11136"
"10037","ES755236","ESR11137"
"10038","ES755237","ESR11139"
"10039","ES755238","ESR11140"
"10040","ES755239","ESR11142"
"10041","ES755240","ESR11147"
"10042","ES755241","ESR11148"
"10043","ES755242","ESR11134"
"10044","ES755243","ESR11135"
"10045","ES755244","ESR11136"
"10046","ES755245","ESR11137"
"10047","ES755246","ESR11139"
"10048","ES755247","ESR11140"
"10049","ES755248","ESR11142"
"10050","ES755249","ESR11147"
"10051","ES755250","ESR11148"
"10052","ES755251","ESR11134"
"10053","ES755252","ESR11135"
"10054","ES755253","ESR11136"
"10055","ES755254","ESR11137"
"10056","ES755255","ESR11139"
"10057","ES755256","ESR11140"
"10058","ES755257","ESR11142"
"10059","ES755258","ESR11147"
"10060","ES755259","ESR11134"
"10061","ES755260","ESR11135"
"10062","ES755261","ESR11136"
"10063","ES755262","ESR11137"
"10064","ES755263","ESR11139"
"10065","ES755264","ESR11140"
"10066","ES755265","ESR11142"
"10067","ES755266","ESR11147"
"10068","ES755267","ESR11148"
"10069","ES755268","ESR11134"
"10070","ES755269","ESR11135"
"10071","ES755270","ESR11136"
"10072","ES755271","ESR11137"
"10073","ES755272","ESR11139"
"10074","ES755273","ESR11140"
"10075","ES755274","ESR11142"
"10076","ES755275","ESR11147"
"10077","ES755276","ESR11148"
"10078","ES755277","ESR11134"
"10079","ES755278","ESR11135"
"10080","ES755279","ESR11136"
"10081","ES755280","ESR11137"
"10082","ES755281","ESR11139"
"10083","ES755282","ESR11140"
"10084","ES755283","ESR11142"
"10085","ES755284","ESR11147"
"10086","ES755285","ESR11148"
"10087","ES755286","ESR11134"
"10088","ES755287","ESR11135"
"10089","ES755288","ESR11136"
"10090","ES755289","ESR11137"
"10091","ES755290","ESR11139"
"10092","ES755291","ESR11140"
"10093","ES755292","ESR11142"
"10094","ES755293","ESR11147"
"10095","ES755294","ESR11148"
"10096","ES755295","ESR11134"
"10097","ES755296","ESR11135"
"10098","ES755297","ESR11136"
"10099","ES755298","ESR11137"
"10100","ES755299","ESR11139"
"10101","ES755300","ESR11140"
"10102","ES755301","ESR11142"
"10103","ES755302","ESR11147"
"10104","ES755303","ESR11148"
"10105","ES755304","ESR11134"
"10106","ES755305","ESR11135"
"10107","ES755306","ESR11136"
"10108","ES755307","ESR11137"
"10109","ES755308","ESR11139"
"10110","ES755309","ESR11140"
"10111","ES755310","ESR11142"
"10112","ES755311","ESR11147"
"10113","ES755312","ESR11148"
"10114","ES755313","ESR11134"
"10115","ES755314","ESR11135"
"10116","ES755315","ESR11136"
"10117","ES755316","ESR11137"
"10118","ES755317","ESR11139"
"10119","ES755318","ESR11140"
"10120","ES755319","ESR11142"
"10121","ES755320","ESR11147"
"10122","ES755321","ESR11148"
"10123","ES755322","ESR11134"
"10124","ES755323","ESR11135"
"10125","ES755324","ESR11136"
"10126","ES755325","ESR11137"
"10127","ES755326","ESR11139"
"10128","ES755327","ESR11140"
"10129","ES755328","ESR11142"
"10130","ES755329","ESR11147"
"10131","ES755330","ESR11148"
"10132","ES755331","ESR11134"
"10133","ES755332","ESR11135"
"10134","ES755333","ESR11136"
"10135","ES755334","ESR11137"
"10136","ES755335","ESR11139"
"10137","ES755336","ESR11140"
"10138","ES755337","ESR11142"
"10139","ES755338","ESR11147"
"10140","ES755339","ESR11134"
"10141","ES755340","ESR11135"
"10142","ES755341","ESR11136"
"10143","ES755342","ESR11137"
"10144","ES755343","ESR11139"
"10145","ES755344","ESR11140"
"10146","ES755345","ESR11142"
"10147","ES755346","ESR11147"
"10148","ES755347","ESR11148"
"10149","ES755348","ESR11134"
"10150","ES755349","ESR11135"
"10151","ES755350","ESR11136"
"10152","ES755351","ESR11137"
"10153","ES755352","ESR11139"
"10154","ES755353","ESR11140"
"10155","ES755354","ESR11142"
"10156","ES755355","ESR11147"
"10157","ES755356","ESR11148"
"10158","ES755357","ESR11134"
"10159","ES755358","ESR11135"
"10160","ES755359","ESR11136"
"10161","ES755360","ESR11137"
"10162","ES755361","ESR11139"
"10163","ES755362","ESR11140"
"10164","ES755363","ESR11142"
"10165","ES755364","ESR11147"
"10166","ES755365","ESR11148"
"10167","ES755366","ESR11134"
"10168","ES755367","ESR11135"
"10169","ES755368","ESR11136"
"10170","ES755369","ESR11137"
"10171","ES755370","ESR11139"
"10172","ES755371","ESR11140"
"10173","ES755372","ESR11142"
"10174","ES755373","ESR11147"
"10175","ES755374","ESR11148"
"10176","ES755375","ESR11134"
"10177","ES755376","ESR11135"
"10178","ES755377","ESR11136"
"10179","ES755378","ESR11137"
"10180","ES755379","ESR11139"
"10181","ES755380","ESR11140"
"10182","ES755381","ESR11142"
"10183","ES755382","ESR11147"
"10184","ES755383","ESR11148"
"10185","ES755384","ESR11134"
"10186","ES755385","ESR11135"
"10187","ES755386","ESR11136"
"10188","ES755387","ESR11137"
"10189","ES755388","ESR11139"
"10190","ES755389","ESR11140"
"10191","ES755390","ESR11142"
"10192","ES755391","ESR11147"
"10193","ES755392","ESR11148"
"10194","ES755393","ESR11134"
"10195","ES755394","ESR11135"
"10196","ES755395","ESR11136"
"10197","ES755396","ESR11137"
"10198","ES755397","ESR11139"
"10199","ES755398","ESR11140"
"10200","ES755399","ESR11142"
"10201","ES755400","ESR11147"
"10202","ES755401","ESR11148"
"10203","ES755402","ESR11134"
"10204","ES755403","ESR11135"
"10205","ES755404","ESR11136"
"10206","ES755405","ESR11137"
"10207","ES755406","ESR11139"
"10208","ES755407","ESR11140"
"10209","ES755408","ESR11142"
"10210","ES755409","ESR11147"
"10211","ES755410","ESR11148"
"10212","ES755411","ESR11134"
"10213","ES755412","ESR11135"
"10214","ES755413","ESR11136"
"10215","ES755414","ESR11137"
"10216","ES755415","ESR11139"
"10217","ES755416","ESR11140"
"10218","ES755417","ESR11142"
"10219","ES755418","ESR11147"
"10220","ES755419","ESR11134"
"10221","ES755420","ESR11135"
"10222","ES755421","ESR11136"
"10223","ES755422","ESR11137"
"10224","ES755423","ESR11139"
"10225","ES755424","ESR11140"
"10226","ES755425","ESR11142"
"10227","ES755426","ESR11147"
"10228","ES755427","ESR11148"
"10229","ES755428","ESR11134"
"10230","ES755429","ESR11135"
"10231","ES755430","ESR11136"
"10232","ES755431","ESR11137"
"10233","ES755432","ESR11139"
"10234","ES755433","ESR11140"
"10235","ES755434","ESR11142"
"10236","ES755435","ESR11147"
"10237","ES755436","ESR11148"
"10238","ES755437","ESR11134"
"10239","ES755438","ESR11135"
"10240","ES755439","ESR11136"
"10241","ES755440","ESR11137"
"10242","ES755441","ESR11139"
"10243","ES755442","ESR11140"
"10244","ES755443","ESR11142"
"10245","ES755444","ESR11147"
"10246","ES755445","ESR11148"
"10247","ES755446","ESR11134"
"10248","ES755447","ESR11135"
"10249","ES755448","ESR11136"
"10250","ES755449","ESR11137"
"10251","ES755450","ESR11139"
"10252","ES755451","ESR11140"
"10253","ES755452","ESR11142"
"10254","ES755453","ESR11147"
"10255","ES755454","ESR11148"
"10256","ES755455","ESR11134"
"10257","ES755456","ESR11135"
"10258","ES755457","ESR11136"
"10259","ES755458","ESR11137"
"10260","ES755459","ESR11139"
"10261","ES755460","ESR11140"
"10262","ES755461","ESR11142"
"10263","ES755462","ESR11147"
"10264","ES755463","ESR11148"
"10265","ES755464","ESR11134"
"10266","ES755465","ESR11135"
"10267","ES755466","ESR11136"
"10268","ES755467","ESR11137"
"10269","ES755468","ESR11139"
"10270","ES755469","ESR11140"
"10271","ES755470","ESR11142"
"10272","ES755471","ESR11147"
"10273","ES755472","ESR11148"
"10274","ES755473","ESR11134"
"10275","ES755474","ESR11135"
"10276","ES755475","ESR11136"
"10277","ES755476","ESR11137"
"10278","ES755477","ESR11139"
"10279","ES755478","ESR11140"
"10280","ES755479","ESR11142"
"10281","ES755480","ESR11147"
"10282","ES755481","ESR11148"
"10283","ES755482","ESR11134"
"10284","ES755483","ESR11135"
"10285","ES755484","ESR11136"
"10286","ES755485","ESR11137"
"10287","ES755486","ESR11139"
"10288","ES755487","ESR11140"
"10289","ES755488","ESR11142"
"10290","ES755489","ESR11147"
"10291","ES755490","ESR11148"
"10292","ES755491","ESR11134"
"10293","ES755492","ESR11135"
"10294","ES755493","ESR11136"
"10295","ES755494","ESR11137"
"10296","ES755495","ESR11139"
"10297","ES755496","ESR11140"
"10298","ES755497","ESR11142"
"10299","ES755498","ESR11147"
"10300","ES755499","ESR11134"
"10301","ES755500","ESR11135"
"10302","ES755501","ESR11136"
"10303","ES755502","ESR11137"
"10304","ES755503","ESR11139"
"10305","ES755504","ESR11140"
"10306","ES755505","ESR11142"
"10307","ES755506","ESR11147"
"10308","ES755507","ESR11148"
"10309","ES755508","ESR11134"
"10310","ES755509","ESR11135"
"10311","ES755510","ESR11136"
"10312","ES755511","ESR11137"
"10313","ES755512","ESR11139"
"10314","ES755513","ESR11140"
"10315","ES755514","ESR11142"
"10316","ES755515","ESR11147"
"10317","ES755516","ESR11148"
"10318","ES755517","ESR11134"
"10319","ES755518","ESR11135"
"10320","ES755519","ESR11136"
"10321","ES755520","ESR11137"
"10322","ES755521","ESR11139"
"10323","ES755522","ESR11140"
"10324","ES755523","ESR11142"
"10325","ES755524","ESR11147"
"10326","ES755525","ESR11148"
"10327","ES755526","ESR11134"
"10328","ES755527","ESR11135"
"10329","ES755528","ESR11136"
"10330","ES755529","ESR11137"
"10331","ES755530","ESR11139"
"10332","ES755531","ESR11140"
"10333","ES755532","ESR11142"
"10334","ES755533","ESR11147"
"10335","ES755534","ESR11148"
"10336","ES755535","ESR11134"
"10337","ES755536","ESR11135"
"10338","ES755537","ESR11136"
"10339","ES755538","ESR11137"
"10340","ES755539","ESR11139"
"10341","ES755540","ESR11140"
"10342","ES755541","ESR11142"
"10343","ES755542","ESR11147"
"10344","ES755543","ESR11148"
"10345","ES755544","ESR11134"
"10346","ES755545","ESR11135"
"10347","ES755546","ESR11136"
"10348","ES755547","ESR11137"
"10349","ES755548","ESR11139"
"10350","ES755549","ESR11140"
"10351","ES755550","ESR11142"
"10352","ES755551","ESR11147"
"10353","ES755552","ESR11148"
"10354","ES755553","ESR11134"
"10355","ES755554","ESR11135"
"10356","ES755555","ESR11136"
"10357","ES755556","ESR11137"
"10358","ES755557","ESR11139"
"10359","ES755558","ESR11140"
"10360","ES755559","ESR11142"
"10361","ES755560","ESR11147"
"10362","ES755561","ESR11148"
"10363","ES755562","ESR11134"
"10364","ES755563","ESR11135"
"10365","ES755564","ESR11136"
"10366","ES755565","ESR11137"
"10367","ES755566","ESR11139"
"10368","ES755567","ESR11140"
"10369","ES755568","ESR11142"
"10370","ES755569","ESR11147"
"10371","ES755570","ESR11148"
"10372","ES755571","ESR11134"
"10373","ES755572","ESR11135"
"10374","ES755573","ESR11136"
"10375","ES755574","ESR11137"
"10376","ES755575","ESR11139"
"10377","ES755576","ESR11140"
"10378","ES755577","ESR11142"
"10379","ES755578","ESR11147"
"10380","ES755579","ESR11134"
"10381","ES755580","ESR11135"
"10382","ES755581","ESR11136"
"10383","ES755582","ESR11137"
"10384","ES755583","ESR11139"
"10385","ES755584","ESR11140"
"10386","ES755585","ESR11142"
"10387","ES755586","ESR11147"
"10388","ES755587","ESR11148"
"10389","ES755588","ESR11134"
"10390","ES755589","ESR11135"
"10391","ES755590","ESR11136"
"10392","ES755591","ESR11137"
"10393","ES755592","ESR11139"
"10394","ES755593","ESR11140"
"10395","ES755594","ESR11142"
"10396","ES755595","ESR11147"
"10397","ES755596","ESR11148"
"10398","ES755597","ESR11134"
"10399","ES755598","ESR11135"
"10400","ES755599","ESR11136"
"10401","ES755600","ESR11137"
"10402","ES755601","ESR11139"
"10403","ES755602","ESR11140"
"10404","ES755603","ESR11142"
"10405","ES755604","ESR11147"
"10406","ES755605","ESR11148"
"10407","ES755606","ESR11134"
"10408","ES755607","ESR11135"
"10409","ES755608","ESR11136"
"10410","ES755609","ESR11137"
"10411","ES755610","ESR11139"
"10412","ES755611","ESR11140"
"10413","ES755612","ESR11142"
"10414","ES755613","ESR11147"
"10415","ES755614","ESR11148"
"10416","ES755615","ESR11134"
"10417","ES755616","ESR11135"
"10418","ES755617","ESR11136"
"10419","ES755618","ESR11137"
"10420","ES755619","ESR11139"
"10421","ES755620","ESR11140"
"10422","ES755621","ESR11142"
"10423","ES755622","ESR11147"
"10424","ES755623","ESR11148"
"10425","ES755624","ESR11134"
"10426","ES755625","ESR11135"
"10427","ES755626","ESR11136"
"10428","ES755627","ESR11137"
"10429","ES755628","ESR11139"
"10430","ES755629","ESR11140"
"10431","ES755630","ESR11142"
"10432","ES755631","ESR11147"
"10433","ES755632","ESR11148"
"10434","ES755633","ESR11134"
"10435","ES755634","ESR11135"
"10436","ES755635","ESR11136"
"10437","ES755636","ESR11137"
"10438","ES755637","ESR11139"
"10439","ES755638","ESR11140"
"10440","ES755639","ESR11142"
"10441","ES755640","ESR11147"
"10442","ES755641","ESR11148"
"10443","ES755642","ESR11134"
"10444","ES755643","ESR11135"
"10445","ES755644","ESR11136"
"10446","ES755645","ESR11137"
"10447","ES755646","ESR11139"
"10448","ES755647","ESR11140"
"10449","ES755648","ESR11142"
"10450","ES755649","ESR11147"
"10451","ES755650","ESR11148"
"10452","ES755651","ESR11134"
"10453","ES755652","ESR11135"
"10454","ES755653","ESR11136"
