"","EXPSAMPLE_ACCESSION","DESCRIPTION","EXPERIMENT_ACCESSION","NAME","RESULT_SCHEMA","UPLOAD_RESULT_STATUS","WORKSPACE_ID"
"1906","ES754651","","EXP11770",NA,"FCM","Parsed",2799
"1907","ES754652","","EXP11770",NA,"FCM","Parsed",2799
"1908","ES754653","","EXP11770",NA,"FCM","Parsed",2799
"1909","ES754654","","EXP11770",NA,"FCM","Parsed",2799
"1910","ES754655","","EXP11770",NA,"FCM","Parsed",2799
"1911","ES754656","","EXP11770",NA,"FCM","Parsed",2799
"1912","ES754657","","EXP11770",NA,"FCM","Parsed",2799
"1913","ES754658","","EXP11770",NA,"FCM","Parsed",2799
"1914","ES754659","","EXP11770",NA,"FCM","Parsed",2799
"1915","ES754660","","EXP11770",NA,"FCM","Parsed",2799
"1916","ES754661","","EXP11770",NA,"FCM","Parsed",2799
"1917","ES754662","","EXP11770",NA,"FCM","Parsed",2799
"1918","ES754663","","EXP11770",NA,"FCM","Parsed",2799
"1919","ES754664","","EXP11770",NA,"FCM","Parsed",2799
"1920","ES754665","","EXP11770",NA,"FCM","Parsed",2799
"1921","ES754666","","EXP11770",NA,"FCM","Parsed",2799
"1922","ES754667","","EXP11770",NA,"FCM","Parsed",2799
"1923","ES754668","","EXP11770",NA,"FCM","Parsed",2799
"1924","ES754669","","EXP11770",NA,"FCM","Parsed",2799
"1925","ES754670","","EXP11770",NA,"FCM","Parsed",2799
"1926","ES754671","","EXP11770",NA,"FCM","Parsed",2799
"1927","ES754672","","EXP11770",NA,"FCM","Parsed",2799
"1928","ES754673","","EXP11770",NA,"FCM","Parsed",2799
"1929","ES754674","","EXP11770",NA,"FCM","Parsed",2799
"1930","ES754675","","EXP11770",NA,"FCM","Parsed",2799
"1931","ES754676","","EXP11770",NA,"FCM","Parsed",2799
"1932","ES754677","","EXP11770",NA,"FCM","Parsed",2799
"1933","ES754678","","EXP11770",NA,"FCM","Parsed",2799
"1934","ES754679","","EXP11770",NA,"FCM","Parsed",2799
"1935","ES754680","","EXP11770",NA,"FCM","Parsed",2799
"1936","ES754681","","EXP11770",NA,"FCM","Parsed",2799
"1937","ES754682","","EXP11770",NA,"FCM","Parsed",2799
"1938","ES754683","","EXP11770",NA,"FCM","Parsed",2799
"1939","ES754684","","EXP11770",NA,"FCM","Parsed",2799
"1940","ES754685","","EXP11770",NA,"FCM","Parsed",2799
"1941","ES754686","","EXP11770",NA,"FCM","Parsed",2799
"1942","ES754687","","EXP11770",NA,"FCM","Parsed",2799
"1943","ES754688","","EXP11770",NA,"FCM","Parsed",2799
"1944","ES754689","","EXP11770",NA,"FCM","Parsed",2799
"1945","ES754690","","EXP11770",NA,"FCM","Parsed",2799
"1946","ES754691","","EXP11770",NA,"FCM","Parsed",2799
"1947","ES754692","","EXP11770",NA,"FCM","Parsed",2799
"1948","ES754693","","EXP11770",NA,"FCM","Parsed",2799
"1949","ES754694","","EXP11770",NA,"FCM","Parsed",2799
"1950","ES754695","","EXP11770",NA,"FCM","Parsed",2799
"1951","ES754696","","EXP11770",NA,"FCM","Parsed",2799
"1952","ES754697","","EXP11770",NA,"FCM","Parsed",2799
"1953","ES754698","","EXP11770",NA,"FCM","Parsed",2799
"1954","ES754699","","EXP11770",NA,"FCM","Parsed",2799
"1955","ES754700","","EXP11770",NA,"FCM","Parsed",2799
"1956","ES754701","","EXP11770",NA,"FCM","Parsed",2799
"1957","ES754702","","EXP11770",NA,"FCM","Parsed",2799
"1958","ES754703","","EXP11770",NA,"FCM","Parsed",2799
"1959","ES754704","","EXP11770",NA,"FCM","Parsed",2799
"1960","ES754705","","EXP11770",NA,"FCM","Parsed",2799
"1961","ES754706","","EXP11770",NA,"FCM","Parsed",2799
"1962","ES754707","","EXP11770",NA,"FCM","Parsed",2799
"1963","ES754708","","EXP11770",NA,"FCM","Parsed",2799
"1964","ES754709","","EXP11770",NA,"FCM","Parsed",2799
"1965","ES754710","","EXP11770",NA,"FCM","Parsed",2799
"1966","ES754711","","EXP11770",NA,"FCM","Parsed",2799
"1967","ES754712","","EXP11770",NA,"FCM","Parsed",2799
"1968","ES754713","","EXP11770",NA,"FCM","Parsed",2799
"1969","ES754714","","EXP11770",NA,"FCM","Parsed",2799
"1970","ES754715","","EXP11770",NA,"FCM","Parsed",2799
"1971","ES754716","","EXP11770",NA,"FCM","Parsed",2799
"1972","ES754717","","EXP11770",NA,"FCM","Parsed",2799
"1973","ES754718","","EXP11770",NA,"FCM","Parsed",2799
"1974","ES754719","","EXP11770",NA,"FCM","Parsed",2799
"1975","ES754720","","EXP11770",NA,"FCM","Parsed",2799
"1976","ES754721","","EXP11770",NA,"FCM","Parsed",2799
"1977","ES754722","","EXP11770",NA,"FCM","Parsed",2799
"1978","ES754723","","EXP11770",NA,"FCM","Parsed",2799
"1979","ES754724","","EXP11770",NA,"FCM","Parsed",2799
"1980","ES754725","","EXP11770",NA,"FCM","Parsed",2799
"1981","ES754726","","EXP11770",NA,"FCM","Parsed",2799
"1982","ES754727","","EXP11770",NA,"FCM","Parsed",2799
"1983","ES754728","","EXP11770",NA,"FCM","Parsed",2799
"1984","ES754729","","EXP11770",NA,"FCM","Parsed",2799
"1985","ES754730","","EXP11770",NA,"FCM","Parsed",2799
"1986","ES754731","","EXP11770",NA,"FCM","Parsed",2799
"1987","ES754732","","EXP11770",NA,"FCM","Parsed",2799
"1988","ES754733","","EXP11770",NA,"FCM","Parsed",2799
"1989","ES754734","","EXP11770",NA,"FCM","Parsed",2799
"1990","ES754735","","EXP11770",NA,"FCM","Parsed",2799
"1991","ES754736","","EXP11770",NA,"FCM","Parsed",2799
"1992","ES754737","","EXP11770",NA,"FCM","Parsed",2799
"1993","ES754738","","EXP11770",NA,"FCM","Parsed",2799
"1994","ES754739","","EXP11770",NA,"FCM","Parsed",2799
"1995","ES754740","","EXP11770",NA,"FCM","Parsed",2799
"1996","ES754741","","EXP11770",NA,"FCM","Parsed",2799
"1997","ES754742","","EXP11770",NA,"FCM","Parsed",2799
"1998","ES754743","","EXP11770",NA,"FCM","Parsed",2799
"1999","ES754744","","EXP11770",NA,"FCM","Parsed",2799
"2000","ES754745","","EXP11770",NA,"FCM","Parsed",2799
"2001","ES754746","","EXP11770",NA,"FCM","Parsed",2799
"2002","ES754747","","EXP11770",NA,"FCM","Parsed",2799
"2003","ES754748","","EXP11770",NA,"FCM","Parsed",2799
"2004","ES754749","","EXP11770",NA,"FCM","Parsed",2799
"2005","ES754750","","EXP11770",NA,"FCM","Parsed",2799
"2006","ES754751","","EXP11770",NA,"FCM","Parsed",2799
"2007","ES754752","","EXP11770",NA,"FCM","Parsed",2799
"2008","ES754753","","EXP11770",NA,"FCM","Parsed",2799
"2009","ES754754","","EXP11770",NA,"FCM","Parsed",2799
"2010","ES754755","","EXP11770",NA,"FCM","Parsed",2799
"2011","ES754756","","EXP11770",NA,"FCM","Parsed",2799
"2012","ES754757","","EXP11770",NA,"FCM","Parsed",2799
"2013","ES754758","","EXP11770",NA,"FCM","Parsed",2799
"2014","ES754759","","EXP11770",NA,"FCM","Parsed",2799
"2015","ES754760","","EXP11770",NA,"FCM","Parsed",2799
"2016","ES754761","","EXP11770",NA,"FCM","Parsed",2799
"2017","ES754762","","EXP11770",NA,"FCM","Parsed",2799
"2018","ES754763","","EXP11770",NA,"FCM","Parsed",2799
"2019","ES754764","","EXP11770",NA,"FCM","Parsed",2799
"2020","ES754765","","EXP11770",NA,"FCM","Parsed",2799
"2021","ES754766","","EXP11770",NA,"FCM","Parsed",2799
"2022","ES754767","","EXP11770",NA,"FCM","Parsed",2799
"2023","ES754768","","EXP11770",NA,"FCM","Parsed",2799
"2024","ES754769","","EXP11770",NA,"FCM","Parsed",2799
"2025","ES754770","","EXP11770",NA,"FCM","Parsed",2799
"2026","ES754771","","EXP11770",NA,"FCM","Parsed",2799
"2027","ES754772","","EXP11770",NA,"FCM","Parsed",2799
"2028","ES754773","","EXP11770",NA,"FCM","Parsed",2799
"2029","ES754774","","EXP11770",NA,"FCM","Parsed",2799
"2030","ES754775","","EXP11770",NA,"FCM","Parsed",2799
"2031","ES754776","","EXP11770",NA,"FCM","Parsed",2799
"2032","ES754777","","EXP11770",NA,"FCM","Parsed",2799
"2033","ES754778","","EXP11770",NA,"FCM","Parsed",2799
"2034","ES754779","","EXP11770",NA,"FCM","Parsed",2799
"2035","ES754780","","EXP11770",NA,"FCM","Parsed",2799
"2036","ES754781","","EXP11770",NA,"FCM","Parsed",2799
"2037","ES754782","","EXP11770",NA,"FCM","Parsed",2799
"2038","ES754783","","EXP11770",NA,"FCM","Parsed",2799
"2039","ES754784","","EXP11770",NA,"FCM","Parsed",2799
"2040","ES754785","","EXP11770",NA,"FCM","Parsed",2799
"2041","ES754786","","EXP11770",NA,"FCM","Parsed",2799
"2042","ES754787","","EXP11770",NA,"FCM","Parsed",2799
"2043","ES754788","","EXP11770",NA,"FCM","Parsed",2799
"2044","ES754789","","EXP11770",NA,"FCM","Parsed",2799
"2045","ES754790","","EXP11770",NA,"FCM","Parsed",2799
"2046","ES754791","","EXP11770",NA,"FCM","Parsed",2799
"2047","ES754792","","EXP11770",NA,"FCM","Parsed",2799
"2048","ES754793","","EXP11770",NA,"FCM","Parsed",2799
"2049","ES754794","","EXP11770",NA,"FCM","Parsed",2799
"2050","ES754795","","EXP11770",NA,"FCM","Parsed",2799
"2051","ES754796","","EXP11770",NA,"FCM","Parsed",2799
"2052","ES754797","","EXP11770",NA,"FCM","Parsed",2799
"2053","ES754798","","EXP11770",NA,"FCM","Parsed",2799
"2054","ES754799","","EXP11770",NA,"FCM","Parsed",2799
"2055","ES754800","","EXP11770",NA,"FCM","Parsed",2799
"2056","ES754801","","EXP11770",NA,"FCM","Parsed",2799
"2057","ES754802","","EXP11770",NA,"FCM","Parsed",2799
"2058","ES754803","","EXP11770",NA,"FCM","Parsed",2799
"2059","ES754804","","EXP11770",NA,"FCM","Parsed",2799
"2060","ES754805","","EXP11770",NA,"FCM","Parsed",2799
"2061","ES754806","","EXP11770",NA,"FCM","Parsed",2799
"2062","ES754807","","EXP11770",NA,"FCM","Parsed",2799
"2063","ES754808","","EXP11770",NA,"FCM","Parsed",2799
"2064","ES754809","","EXP11770",NA,"FCM","Parsed",2799
"2065","ES754810","","EXP11770",NA,"FCM","Parsed",2799
"2066","ES754811","","EXP11770",NA,"FCM","Parsed",2799
"2067","ES754812","","EXP11770",NA,"FCM","Parsed",2799
"2068","ES754813","","EXP11770",NA,"FCM","Parsed",2799
"2069","ES754814","","EXP11770",NA,"FCM","Parsed",2799
"2070","ES754815","","EXP11770",NA,"FCM","Parsed",2799
"2071","ES754816","","EXP11770",NA,"FCM","Parsed",2799
"2072","ES754817","","EXP11770",NA,"FCM","Parsed",2799
"2073","ES754818","","EXP11770",NA,"FCM","Parsed",2799
"2074","ES754819","","EXP11770",NA,"FCM","Parsed",2799
"2075","ES754820","","EXP11770",NA,"FCM","Parsed",2799
"2076","ES754821","","EXP11770",NA,"FCM","Parsed",2799
"2077","ES754822","","EXP11770",NA,"FCM","Parsed",2799
"2078","ES754823","","EXP11770",NA,"FCM","Parsed",2799
"2079","ES754824","","EXP11770",NA,"FCM","Parsed",2799
"2080","ES754825","","EXP11770",NA,"FCM","Parsed",2799
"2081","ES754826","","EXP11770",NA,"FCM","Parsed",2799
"2082","ES754827","","EXP11770",NA,"FCM","Parsed",2799
"2083","ES754828","","EXP11770",NA,"FCM","Parsed",2799
"2084","ES754829","","EXP11770",NA,"FCM","Parsed",2799
"2085","ES754830","","EXP11770",NA,"FCM","Parsed",2799
"2086","ES754831","","EXP11770",NA,"FCM","Parsed",2799
"2087","ES754832","","EXP11770",NA,"FCM","Parsed",2799
"2088","ES754833","","EXP11770",NA,"FCM","Parsed",2799
"2089","ES754834","","EXP11770",NA,"FCM","Parsed",2799
"2090","ES754835","","EXP11770",NA,"FCM","Parsed",2799
"2091","ES754836","","EXP11770",NA,"FCM","Parsed",2799
"2092","ES754837","","EXP11770",NA,"FCM","Parsed",2799
"2093","ES754838","","EXP11770",NA,"FCM","Parsed",2799
"2094","ES754839","","EXP11770",NA,"FCM","Parsed",2799
"2095","ES754840","","EXP11770",NA,"FCM","Parsed",2799
"2096","ES754841","","EXP11770",NA,"FCM","Parsed",2799
"2097","ES754842","","EXP11770",NA,"FCM","Parsed",2799
"2098","ES754843","","EXP11770",NA,"FCM","Parsed",2799
"2099","ES754844","","EXP11770",NA,"FCM","Parsed",2799
"2100","ES754845","","EXP11770",NA,"FCM","Parsed",2799
"2101","ES754846","","EXP11770",NA,"FCM","Parsed",2799
"2102","ES754847","","EXP11770",NA,"FCM","Parsed",2799
"2103","ES754848","","EXP11770",NA,"FCM","Parsed",2799
"2104","ES754849","","EXP11770",NA,"FCM","Parsed",2799
"2105","ES754850","","EXP11770",NA,"FCM","Parsed",2799
"2106","ES754851","","EXP11770",NA,"FCM","Parsed",2799
"2107","ES754852","","EXP11770",NA,"FCM","Parsed",2799
"2108","ES754853","","EXP11770",NA,"FCM","Parsed",2799
"2109","ES754854","","EXP11770",NA,"FCM","Parsed",2799
"2110","ES754855","","EXP11770",NA,"FCM","Parsed",2799
"2111","ES754856","","EXP11770",NA,"FCM","Parsed",2799
"2112","ES754857","","EXP11770",NA,"FCM","Parsed",2799
"2113","ES754858","","EXP11770",NA,"FCM","Parsed",2799
"2114","ES754859","","EXP11770",NA,"FCM","Parsed",2799
"2115","ES754860","","EXP11770",NA,"FCM","Parsed",2799
"2116","ES754861","","EXP11770",NA,"FCM","Parsed",2799
"2117","ES754862","","EXP11770",NA,"FCM","Parsed",2799
"2118","ES754863","","EXP11770",NA,"FCM","Parsed",2799
"2119","ES754864","","EXP11770",NA,"FCM","Parsed",2799
"2120","ES754865","","EXP11770",NA,"FCM","Parsed",2799
"2121","ES754866","","EXP11770",NA,"FCM","Parsed",2799
"2122","ES754867","","EXP11770",NA,"FCM","Parsed",2799
"2123","ES754868","","EXP11770",NA,"FCM","Parsed",2799
"2124","ES754869","","EXP11770",NA,"FCM","Parsed",2799
"2125","ES754870","","EXP11770",NA,"FCM","Parsed",2799
"2126","ES754871","","EXP11770",NA,"FCM","Parsed",2799
"2127","ES754872","","EXP11770",NA,"FCM","Parsed",2799
"2128","ES754873","","EXP11770",NA,"FCM","Parsed",2799
"2129","ES754874","","EXP11770",NA,"FCM","Parsed",2799
"2130","ES754875","","EXP11770",NA,"FCM","Parsed",2799
"2131","ES754876","","EXP11770",NA,"FCM","Parsed",2799
"2132","ES754877","","EXP11770",NA,"FCM","Parsed",2799
"2133","ES754878","","EXP11770",NA,"FCM","Parsed",2799
"2134","ES754879","","EXP11770",NA,"FCM","Parsed",2799
"2135","ES754880","","EXP11770",NA,"FCM","Parsed",2799
"2136","ES754881","","EXP11770",NA,"FCM","Parsed",2799
"2137","ES754882","","EXP11770",NA,"FCM","Parsed",2799
"2138","ES754883","","EXP11770",NA,"FCM","Parsed",2799
"2139","ES754884","","EXP11770",NA,"FCM","Parsed",2799
"2140","ES754885","","EXP11770",NA,"FCM","Parsed",2799
"2141","ES754886","","EXP11770",NA,"FCM","Parsed",2799
"2142","ES754887","","EXP11770",NA,"FCM","Parsed",2799
"2143","ES754888","","EXP11770",NA,"FCM","Parsed",2799
"2144","ES754889","","EXP11770",NA,"FCM","Parsed",2799
"2145","ES754890","","EXP11770",NA,"FCM","Parsed",2799
"2146","ES754891","","EXP11770",NA,"FCM","Parsed",2799
"2147","ES754892","","EXP11770",NA,"FCM","Parsed",2799
"2148","ES754893","","EXP11770",NA,"FCM","Parsed",2799
"2149","ES754894","","EXP11770",NA,"FCM","Parsed",2799
"2150","ES754895","","EXP11770",NA,"FCM","Parsed",2799
"2151","ES754896","","EXP11770",NA,"FCM","Parsed",2799
"2152","ES754897","","EXP11770",NA,"FCM","Parsed",2799
"2153","ES754898","","EXP11770",NA,"FCM","Parsed",2799
"2154","ES754899","","EXP11770",NA,"FCM","Parsed",2799
"2155","ES754900","","EXP11770",NA,"FCM","Parsed",2799
"2156","ES754901","","EXP11770",NA,"FCM","Parsed",2799
"2157","ES754902","","EXP11770",NA,"FCM","Parsed",2799
"2158","ES754903","","EXP11770",NA,"FCM","Parsed",2799
"2159","ES754904","","EXP11770",NA,"FCM","Parsed",2799
"2160","ES754905","","EXP11770",NA,"FCM","Parsed",2799
"2161","ES754906","","EXP11770",NA,"FCM","Parsed",2799
"2162","ES754907","","EXP11770",NA,"FCM","Parsed",2799
"2163","ES754908","","EXP11770",NA,"FCM","Parsed",2799
"2164","ES754909","","EXP11770",NA,"FCM","Parsed",2799
"2165","ES754910","","EXP11770",NA,"FCM","Parsed",2799
"2166","ES754911","","EXP11770",NA,"FCM","Parsed",2799
"2167","ES754912","","EXP11770",NA,"FCM","Parsed",2799
"2168","ES754913","","EXP11770",NA,"FCM","Parsed",2799
"2169","ES754914","","EXP11770",NA,"FCM","Parsed",2799
"2170","ES754915","","EXP11770",NA,"FCM","Parsed",2799
"2171","ES754916","","EXP11770",NA,"FCM","Parsed",2799
"2172","ES754917","","EXP11770",NA,"FCM","Parsed",2799
"2173","ES754918","","EXP11770",NA,"FCM","Parsed",2799
"2174","ES754919","","EXP11770",NA,"FCM","Parsed",2799
"2175","ES754920","","EXP11770",NA,"FCM","Parsed",2799
"2176","ES754921","","EXP11770",NA,"FCM","Parsed",2799
"2177","ES754922","","EXP11770",NA,"FCM","Parsed",2799
"2178","ES754923","","EXP11770",NA,"FCM","Parsed",2799
"2179","ES754924","","EXP11770",NA,"FCM","Parsed",2799
"2180","ES754925","","EXP11770",NA,"FCM","Parsed",2799
"2181","ES754926","","EXP11770",NA,"FCM","Parsed",2799
"2182","ES754927","","EXP11770",NA,"FCM","Parsed",2799
"2183","ES754928","","EXP11770",NA,"FCM","Parsed",2799
"2184","ES754929","","EXP11770",NA,"FCM","Parsed",2799
"2185","ES754930","","EXP11770",NA,"FCM","Parsed",2799
"2186","ES754931","","EXP11770",NA,"FCM","Parsed",2799
"2187","ES754932","","EXP11770",NA,"FCM","Parsed",2799
"2188","ES754933","","EXP11770",NA,"FCM","Parsed",2799
"2189","ES754934","","EXP11770",NA,"FCM","Parsed",2799
"2190","ES754935","","EXP11770",NA,"FCM","Parsed",2799
"2191","ES754936","","EXP11770",NA,"FCM","Parsed",2799
"2192","ES754937","","EXP11770",NA,"FCM","Parsed",2799
"2193","ES754938","","EXP11770",NA,"FCM","Parsed",2799
"2194","ES754939","","EXP11770",NA,"FCM","Parsed",2799
"2195","ES754940","","EXP11770",NA,"FCM","Parsed",2799
"2196","ES754941","","EXP11770",NA,"FCM","Parsed",2799
"2197","ES754942","","EXP11770",NA,"FCM","Parsed",2799
"2198","ES754943","","EXP11770",NA,"FCM","Parsed",2799
"2199","ES754944","","EXP11770",NA,"FCM","Parsed",2799
"2200","ES754945","","EXP11770",NA,"FCM","Parsed",2799
"2201","ES754946","","EXP11770",NA,"FCM","Parsed",2799
"2202","ES754947","","EXP11770",NA,"FCM","Parsed",2799
"2203","ES754948","","EXP11770",NA,"FCM","Parsed",2799
"2204","ES754949","","EXP11770",NA,"FCM","Parsed",2799
"2205","ES754950","","EXP11770",NA,"FCM","Parsed",2799
"2206","ES754951","","EXP11770",NA,"FCM","Parsed",2799
"2207","ES754952","","EXP11770",NA,"FCM","Parsed",2799
"2208","ES754953","","EXP11770",NA,"FCM","Parsed",2799
"2209","ES754954","","EXP11770",NA,"FCM","Parsed",2799
"2210","ES754955","","EXP11770",NA,"FCM","Parsed",2799
"2211","ES754956","","EXP11770",NA,"FCM","Parsed",2799
"2212","ES754957","","EXP11770",NA,"FCM","Parsed",2799
"2213","ES754958","","EXP11770",NA,"FCM","Parsed",2799
"2214","ES754959","","EXP11770",NA,"FCM","Parsed",2799
"2215","ES754960","","EXP11770",NA,"FCM","Parsed",2799
"2216","ES754961","","EXP11770",NA,"FCM","Parsed",2799
"2217","ES754962","","EXP11770",NA,"FCM","Parsed",2799
"2218","ES754963","","EXP11770",NA,"FCM","Parsed",2799
"2219","ES754964","","EXP11770",NA,"FCM","Parsed",2799
"2220","ES754965","","EXP11770",NA,"FCM","Parsed",2799
"2221","ES754966","","EXP11770",NA,"FCM","Parsed",2799
"2222","ES754967","","EXP11770",NA,"FCM","Parsed",2799
"2223","ES754968","","EXP11770",NA,"FCM","Parsed",2799
"2224","ES754969","","EXP11770",NA,"FCM","Parsed",2799
"2225","ES754970","","EXP11770",NA,"FCM","Parsed",2799
"2226","ES754971","","EXP11770",NA,"FCM","Parsed",2799
"2227","ES754972","","EXP11770",NA,"FCM","Parsed",2799
"2228","ES754973","","EXP11770",NA,"FCM","Parsed",2799
"2229","ES754974","","EXP11770",NA,"FCM","Parsed",2799
"2230","ES754975","","EXP11770",NA,"FCM","Parsed",2799
"2231","ES754976","","EXP11770",NA,"FCM","Parsed",2799
"2232","ES754977","","EXP11770",NA,"FCM","Parsed",2799
"2233","ES754978","","EXP11770",NA,"FCM","Parsed",2799
"2234","ES754979","","EXP11770",NA,"FCM","Parsed",2799
"2235","ES754980","","EXP11770",NA,"FCM","Parsed",2799
"2236","ES754981","","EXP11770",NA,"FCM","Parsed",2799
"2237","ES754982","","EXP11770",NA,"FCM","Parsed",2799
"2238","ES754983","","EXP11770",NA,"FCM","Parsed",2799
"2239","ES754984","","EXP11770",NA,"FCM","Parsed",2799
"2240","ES754985","","EXP11770",NA,"FCM","Parsed",2799
"2241","ES754986","","EXP11770",NA,"FCM","Parsed",2799
"2242","ES754987","","EXP11770",NA,"FCM","Parsed",2799
"2243","ES754988","","EXP11770",NA,"FCM","Parsed",2799
"2244","ES754989","","EXP11770",NA,"FCM","Parsed",2799
"2245","ES754990","","EXP11770",NA,"FCM","Parsed",2799
"2246","ES754991","","EXP11770",NA,"FCM","Parsed",2799
"2247","ES754992","","EXP11770",NA,"FCM","Parsed",2799
"2248","ES754993","","EXP11770",NA,"FCM","Parsed",2799
"2249","ES754994","","EXP11770",NA,"FCM","Parsed",2799
"2250","ES754995","","EXP11770",NA,"FCM","Parsed",2799
"2251","ES754996","","EXP11770",NA,"FCM","Parsed",2799
"2252","ES754997","","EXP11770",NA,"FCM","Parsed",2799
"2253","ES754998","","EXP11770",NA,"FCM","Parsed",2799
"2254","ES754999","","EXP11770",NA,"FCM","Parsed",2799
"2255","ES755000","","EXP11770",NA,"FCM","Parsed",2799
"2256","ES755001","","EXP11770",NA,"FCM","Parsed",2799
"2257","ES755002","","EXP11770",NA,"FCM","Parsed",2799
"2258","ES755003","","EXP11770",NA,"FCM","Parsed",2799
"2259","ES755004","","EXP11770",NA,"FCM","Parsed",2799
"2260","ES755005","","EXP11770",NA,"FCM","Parsed",2799
"2261","ES755006","","EXP11770",NA,"FCM","Parsed",2799
"2262","ES755007","","EXP11770",NA,"FCM","Parsed",2799
"2263","ES755008","","EXP11770",NA,"FCM","Parsed",2799
"2264","ES755009","","EXP11770",NA,"FCM","Parsed",2799
"2265","ES755010","","EXP11770",NA,"FCM","Parsed",2799
"2266","ES755011","","EXP11770",NA,"FCM","Parsed",2799
"2267","ES755012","","EXP11770",NA,"FCM","Parsed",2799
"2268","ES755013","","EXP11770",NA,"FCM","Parsed",2799
"2269","ES755014","","EXP11770",NA,"FCM","Parsed",2799
"2270","ES755015","","EXP11770",NA,"FCM","Parsed",2799
"2271","ES755016","","EXP11770",NA,"FCM","Parsed",2799
"2272","ES755017","","EXP11770",NA,"FCM","Parsed",2799
"2273","ES755018","","EXP11770",NA,"FCM","Parsed",2799
"2274","ES755019","","EXP11770",NA,"FCM","Parsed",2799
"2275","ES755020","","EXP11770",NA,"FCM","Parsed",2799
"2276","ES755021","","EXP11770",NA,"FCM","Parsed",2799
"2277","ES755022","","EXP11770",NA,"FCM","Parsed",2799
"2278","ES755023","","EXP11770",NA,"FCM","Parsed",2799
"2279","ES755024","","EXP11770",NA,"FCM","Parsed",2799
"2280","ES755025","","EXP11770",NA,"FCM","Parsed",2799
"2281","ES755026","","EXP11770",NA,"FCM","Parsed",2799
"2282","ES755027","","EXP11770",NA,"FCM","Parsed",2799
"2283","ES755028","","EXP11770",NA,"FCM","Parsed",2799
"2284","ES755029","","EXP11770",NA,"FCM","Parsed",2799
"2285","ES755030","","EXP11770",NA,"FCM","Parsed",2799
"2286","ES755031","","EXP11770",NA,"FCM","Parsed",2799
"2287","ES755032","","EXP11770",NA,"FCM","Parsed",2799
"2288","ES755033","","EXP11770",NA,"FCM","Parsed",2799
"2289","ES755034","","EXP11770",NA,"FCM","Parsed",2799
"2290","ES755035","","EXP11770",NA,"FCM","Parsed",2799
